state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Maharashtra,Ahmadnagar,Sanjay Dagdu Sawant,MALE,25,GENERAL,BMUP,Cot,1491,16,1507,1861396
Maharashtra,Ahmadnagar,Appasaheb Navnath Palve,MALE,32,GENERAL,IND,Bat,709,7,716,1861396
Maharashtra,Ahmadnagar,Kamal Dashrath Sawant,FEMALE,61,GENERAL,IND,Pressure Cooker,1315,2,1317,1861396
Maharashtra,Ahmadnagar,Dattatray Appa Waghmode,MALE,49,GENERAL,IND,Key,963,8,971,1861396
Maharashtra,Ahmadnagar,Bhaskar Fakira Patole,MALE,38,SC,IND,Helicopter,1242,0,1242,1861396
Maharashtra,Ahmadnagar,Ramnath Gahininath Golhar,MALE,54,GENERAL,IND,Road Roller,1267,1,1268,1861396
Maharashtra,Ahmadnagar,Shaikh Aabid Hussain Mohammad Hanif,MALE,46,GENERAL,IND,Kettle,2484,4,2488,1861396
Maharashtra,Ahmadnagar,Sainath Bhausaheb Ghorpade,MALE,33,GENERAL,IND,Lady Finger,3981,5,3986,1861396
Maharashtra,Ahmadnagar,Supekar Dnyandeo Narhari,MALE,70,GENERAL,IND,Gas Cylinder,2764,3,2767,1861396
Maharashtra,Ahmadnagar,Er. Sanjiv Babanrao Bhor,MALE,44,GENERAL,IND,Television,3793,45,3838,1861396
Maharashtra,Ahmadnagar,Sandip Laxman Sakat,MALE,38,SC,IND,Plastering Trowel,3740,5,3745,1861396
Maharashtra,Ahmadnagar,Shridhar Jakhuji Darekar,MALE,64,GENERAL,IND,Tractor Chalata Kisan,2346,3,2349,1861396
Maharashtra,Ahmadnagar,Nota,NULL,NULL,NULL,NOTA,NULL,4016,56,4072,1861396
Maharashtra,Shirdi,Kamble Bhausaheb Malhari,MALE,64,SC,INC,Hand,364113,2512,366625,1587079
Maharashtra,Shirdi,Adv. Bansi Bhaurao Satpute,MALE,58,SC,CPI,Ears of Corn And Sickle,20264,36,20300,1587079
Maharashtra,Shirdi,Sadashiv Kisan Lokhande,MALE,56,SC,SHS,Bow and Arrow,483449,3371,486820,1587079
Maharashtra,Shirdi,Suresh Eknath Jagdhane,MALE,58,SC,BSP,Elephant,5974,32,6006,1587079
Maharashtra,Shirdi,Ashok Jagdish Jadhav,MALE,56,SC,RASMARP,Bat,1951,19,1970,1587079
Maharashtra,Shirdi,Adv. Prakash Kacharu Aaher,MALE,55,SC,BARESP,Air Conditioner,1504,3,1507,1587079
Maharashtra,Shirdi,Vijay Dnyanoba Ghate,MALE,50,SC,RBS,Tractor Chalata Kisan,1819,1,1820,1587079
Maharashtra,Shirdi,Sanjay Laxman Sukhdan,MALE,39,SC,VBA,Cup & Saucer,62952,335,63287,1587079
Maharashtra,Shirdi,Adv. Amolik Govind Baburao,MALE,67,SC,IND,Truck,1484,4,1488,1587079
Maharashtra,Shirdi,Ashok Anaji Wakchaure,MALE,50,SC,IND,Helicopter,3583,9,3592,1587079
Maharashtra,Shirdi,Kishor Limbaji Rokade,MALE,38,SC,IND,Gas Cylinder,1702,2,1704,1587079
Maharashtra,Shirdi,Ganpat Machindra More,MALE,51,SC,IND,Cot,1684,8,1692,1587079
Maharashtra,Shirdi,Pradip Sunil Sarode,MALE,32,SC,IND,Whistle,12923,23,12946,1587079
Maharashtra,Shirdi,Bapu Paraji Randhir,MALE,53,SC,IND,Dish Antenna,2473,2,2475,1587079
Maharashtra,Shirdi,Borage Shankar Haribhau,MALE,50,SC,IND,BUCKET,1927,3,1930,1587079
Maharashtra,Shirdi,Wakchaure Bhausaheb Jayram,MALE,51,SC,IND,Almirah,8203,22,8225,1587079
Maharashtra,Shirdi,Wakchaure Bhausaheb Rajaram,MALE,69,SC,IND,Ganna Kisan,35085,441,35526,1587079
Maharashtra,Shirdi,Sachin Sadashiv Gawande,MALE,27,SC,IND,Road Roller,1662,3,1665,1587079
Maharashtra,Shirdi,Subhash Dada Tribhuvan,MALE,45,SC,IND,Kettle,3098,2,3100,1587079
Maharashtra,Shirdi,Sampat Khandu Samindar,MALE,66,SC,IND,Stool,1288,2,1290,1587079
Maharashtra,Shirdi,Nota,NULL,NULL,NULL,NOTA,NULL,5301,93,5394,1587079
Maharashtra,Beed,Pritam Gopinathrao Munde,FEMALE,36,GENERAL,BJP,Lotus,675841,2334,678175,2045405
Maharashtra,Beed,Bajrang Manohar Sonwane,MALE,48,GENERAL,NCP,Clock,509108,699,509807,2045405
Maharashtra,Beed,Ashok Bhagoji Thorat,MALE,36,SC,HBP,Ganna Kisan,3347,4,3351,2045405
Maharashtra,Beed,Kalyan Bhanudas Gurav,MALE,72,GENERAL,BPSJP,Whistle,2083,3,2086,2045405
Maharashtra,Beed,Ganesh Navnathrao Karande,MALE,33,GENERAL,MAHKRS,DIAMOND,2757,4,2761,2045405
Maharashtra,Beed,Ramesh Ramkisan Gavhane,MALE,26,GENERAL,DSPVAD,Harmonium,1234,4,1238,2045405
Maharashtra,Beed,Pro. Vishnu Jadhav,MALE,62,GENERAL,VBA,Cup & Saucer,91972,167,92139,2045405
Maharashtra,Beed,Shinde Chandraparkash Ganpatrao,MALE,63,SC,APoI,Coat,1580,2,1582,2045405
Maharashtra,Beed,Sayyad Mujammil Sayyad Jamil,MALE,27,GENERAL,SP,Bicycle,1224,1,1225,2045405
Maharashtra,Beed,Sadek Muniroddin Shaikh,MALE,31,GENERAL,BARESP,Air Conditioner,675,2,677,2045405
Maharashtra,Beed,Anwar Khan Mirza Khan,MALE,38,GENERAL,IND,Chakki,788,0,788,2045405
Maharashtra,Beed,Kalidas Pandharinath Apet,MALE,52,GENERAL,IND,Kettle,1549,1,1550,2045405
Maharashtra,Beed,Kolekar Ganesh Bhausaheb,MALE,32,GENERAL,IND,Gas Cylinder,823,1,824,2045405
Maharashtra,Beed,Khan Majahar Habib,MALE,43,GENERAL,IND,Grapes,1339,0,1339,2045405
Maharashtra,Beed,Galeb Khan Jabbar Khan Pathan,MALE,49,GENERAL,IND,Batsman,1209,0,1209,2045405
Maharashtra,Beed,Chavhan Sampat Ramsing,MALE,57,GENERAL,IND,SHIP,16778,14,16792,2045405
Maharashtra,Beed,Jagtap Nilesh Murlidhar,MALE,37,GENERAL,IND,Helicopter,3485,0,3485,2045405
Maharashtra,Beed,Jamir Bashir Shaikh,MALE,40,GENERAL,IND,Binoculars,1508,1,1509,2045405
Maharashtra,Beed,Jubair Munshi Qureshi,MALE,40,GENERAL,IND,Table,778,0,778,2045405
Maharashtra,Beed,Tukaram Vyankati Chate,MALE,63,GENERAL,IND,Bat,398,1,399,2045405
Maharashtra,Beed,Nisar Ahmed,MALE,62,GENERAL,IND,Battery Torch,412,0,412,2045405
Maharashtra,Beed,Pathan Musakhan Yunus Khan,MALE,45,GENERAL,IND,Auto- Rickshaw,585,0,585,2045405
Maharashtra,Beed,Pathan Sarfaraj Khan Mehtab Khan,MALE,33,GENERAL,IND,Sewing Machine,633,0,633,2045405
Maharashtra,Beed,Patil Yashashri Pramod,FEMALE,27,GENERAL,IND,Bangles,1329,5,1334,2045405
Maharashtra,Beed,Pandit Damodhar Khande,MALE,38,GENERAL,IND,Tractor Chalata Kisan,466,0,466,2045405
Maharashtra,Beed,Bajarang Digambar Sonawane,MALE,68,GENERAL,IND,BELT,1379,0,1379,2045405
Maharashtra,Beed,Mujib Naimuddin Inamdar,MALE,33,GENERAL,IND,Carrom Board,6152,0,6152,2045405
Maharashtra,Beed,Rajeshkumar Annasaheb Bhadagale,MALE,38,SC,IND,Cauliflower,3895,2,3897,2045405
Maharashtra,Beed,Vijay Rangnath Salve,MALE,46,SC,IND,Hat,3456,1,3457,2045405
Maharashtra,Beed,Veer Shesherao Chokhoba,MALE,58,SC,IND,Football,1713,2,1715,2045405
Maharashtra,Beed,Adv. Sharad Bahinaji Kamble,MALE,39,SC,IND,Ring,1926,1,1927,2045405
Maharashtra,Beed,Shivaji Narayanrao Kavthekar,MALE,55,GENERAL,IND,Truck,1989,1,1990,2045405
Maharashtra,Beed,Shaikh Yashid Shaikh Tayyab,MALE,34,GENERAL,IND,Road Roller,2052,0,2052,2045405
Maharashtra,Beed,Shaikh Sadek Shaikh Ibrahim,MALE,35,GENERAL,IND,Almirah,1322,1,1323,2045405
Maharashtra,Beed,Sayyad Minhaj,MALE,44,GENERAL,IND,Balloon,386,0,386,2045405
Maharashtra,Beed,Sajan Raees Choudhari,MALE,29,GENERAL,IND,Apple,477,0,477,2045405
Maharashtra,Beed,Nota,NULL,NULL,NULL,NOTA,NULL,2490,10,2500,2045405
Maharashtra,Osmanabad,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,MALE,35,GENERAL,SHS,Bow and Arrow,591605,5035,596640,1889740
Maharashtra,Osmanabad,Ranajagjitsinha Padmasinha Patil,MALE,47,GENERAL,NCP,Clock,464747,4327,469074,1889740
Maharashtra,Osmanabad,Dr. Shivaji Pandharinath Oman,MALE,62,SC,BSP,Elephant,5903,38,5941,1889740
Maharashtra,Osmanabad,Arjun (dada) Salgar,MALE,39,GENERAL,VBA,Cup & Saucer,98108,471,98579,1889740
Maharashtra,Osmanabad,Annasaheb Ramchandra Rathod,MALE,50,GENERAL,BBKD,COCONUT FARM,1882,19,1901,1889740
Maharashtra,Osmanabad,Deepak Mahadav Tate,MALE,36,SC,BEPP,Road Roller,1428,6,1434,1889740
Maharashtra,Osmanabad,Phulsure Vishwanath Sadashiv,MALE,67,ST,KKJHS,Tiller,1315,7,1322,1889740
Maharashtra,Osmanabad,Aryanraje Kisanrao Shinde,MALE,38,SC,IND,Tractor Chalata Kisan,1372,2,1374,1889740
Maharashtra,Osmanabad,Gore Netaji Nagnathrao,MALE,62,GENERAL,IND,Whistle,6672,7,6679,1889740
Maharashtra,Osmanabad,Jagannath Nivrutti Munde,MALE,41,GENERAL,IND,Helicopter,2587,5,2592,1889740
Maharashtra,Osmanabad,Tukaram Dasrao Gangawane,MALE,68,SC,IND,Television,1716,1,1717,1889740
Maharashtra,Osmanabad,Dr. Vasant Raghunath Munde,MALE,72,GENERAL,IND,Sewing Machine,1929,1,1930,1889740
Maharashtra,Osmanabad,Shankar Pandurang Gaikwad,MALE,33,GENERAL,IND,Ganna Kisan,2066,3,2069,1889740
Maharashtra,Osmanabad,Sayyad Sultan Ladkhan,MALE,46,GENERAL,IND,Gas Stove,3452,2,3454,1889740
Maharashtra,Osmanabad,Nota,NULL,NULL,NULL,NOTA,NULL,9986,38,10024,1889740
Maharashtra,Latur,Kamant Machhindra Gunwantrao,MALE,59,SC,INC,Hand,370835,1549,372384,1886657
Maharashtra,Latur,Dr.siddharthkumar Digambarrao Suryawanshi,MALE,40,SC,BSP,Elephant,6509,40,6549,1886657
Maharashtra,Latur,Sudhakar Tukaram Shrangare,MALE,57,SC,BJP,Lotus,657590,3905,661495,1886657
Maharashtra,Latur,Arun Ramrao Sontakke,MALE,40,SC,BARESP,Air Conditioner,5199,9,5208,1886657
Maharashtra,Latur,Dattu Prabhakar Karanjikar,MALE,40,SC,BMUP,Cot,2184,10,2194,1886657
Maharashtra,Latur,Ram Garkar,MALE,59,SC,VBA,Whistle,111780,475,112255,1886657
Maharashtra,Latur,Rupesh Shamrao Shanke,MALE,26,SC,STBP,Cup & Saucer,4329,27,4356,1886657
Maharashtra,Latur,Kamble Madhukar Sambhaji,MALE,65,SC,IND,Almirah,1324,2,1326,1886657
Maharashtra,Latur,Papita Raosaheb Randive,FEMALE,38,SC,IND,Camera,2091,4,2095,1886657
Maharashtra,Latur,Ramesh Nivruti Kamble,MALE,48,SC,IND,Gas Cylinder,2112,4,2116,1886657
Maharashtra,Latur,Nota,NULL,NULL,NULL,NOTA,NULL,6511,53,6564,1886657
Maharashtra,Solapur,Shri. Sha. Bra. Dr. Jai Sidheshwar Shivachary Mahaswamiji,MALE,63,SC,BJP,Lotus,523352,1633,524985,1851654
Maharashtra,Solapur,Shinde Sushilkumar Sambhajirao,MALE,77,SC,INC,Hand,365274,1103,366377,1851654
Maharashtra,Solapur,Prof. Dr. Arjun Gena Ohal,MALE,52,SC,BMUP,Cot,3874,6,3880,1851654
Maharashtra,Solapur,Ambedkar Prakash Yashvant,MALE,64,SC,VBA,Cup & Saucer,169523,484,170007,1851654
Maharashtra,Solapur,Krishna Nagnath Bhise,MALE,34,SC,BAHUMP,Whistle,2051,2,2053,1851654
Maharashtra,Solapur,Vishnu Sidram Gaidhankar,MALE,34,SC,BPSJP,COCONUT FARM,824,1,825,1851654
Maharashtra,Solapur,Shrivenkateswar Maha Swamiji (katakdhond. D. G.),MALE,31,SC,HJP,Tractor Chalata Kisan,1826,4,1830,1851654
Maharashtra,Solapur,Ughade Ashok Bhagavanrao,MALE,65,SC,IND,Camera,985,1,986,1851654
Maharashtra,Solapur,Khandare Sudarshan Raichand,MALE,33,SC,IND,Table,959,1,960,1851654
Maharashtra,Solapur,Adv. Manisha Manohar Karande,FEMALE,37,SC,IND,Television,1545,5,1550,1851654
Maharashtra,Solapur,Malhari Gulab Patole,MALE,70,SC,IND,Bicycle Pump,1378,2,1380,1851654
Maharashtra,Solapur,Adv. Vikram Uttam Kasabe,MALE,43,SC,IND,Gas Cylinder,1473,1,1474,1851654
Maharashtra,Solapur,Shrimant Muralidhar Maske,MALE,49,SC,IND,Battery Torch,2015,1,2016,1851654
Maharashtra,Solapur,Nota,NULL,NULL,NULL,NOTA,NULL,6175,16,6191,1851654
Maharashtra,Madha,Aappa Aaba Lokare,MALE,48,SC,BSP,Elephant,6839,44,6883,1909574
Maharashtra,Madha,Ranjeetsinha Hindurao Naik- Nimbalkar,MALE,42,GENERAL,BJP,Lotus,583191,3123,586314,1909574
Maharashtra,Madha,Sanjaymama Vitthalrao Shinde,MALE,50,GENERAL,NCP,Clock,498441,2109,500550,1909574
Maharashtra,Madha,Navnath Bhimrao Patil,MALE,32,GENERAL,HiPPa,Brief Case,3743,7,3750,1909574
Maharashtra,Madha,Nanaso Ramhari Yadav,MALE,39,GENERAL,BPSJP,Gas Cylinder,1384,2,1386,1909574
Maharashtra,Madha,Bramhakumari Pramilaben,FEMALE,58,GENERAL,ABEP,Man Blowing Turha,1002,4,1006,1909574
Maharashtra,Madha,Keskar Maruti Shivram,MALE,63,GENERAL,BJAZP,Cup & Saucer,6584,23,6607,1909574
Maharashtra,Madha,Er. Ramchandra Mayyappa Ghutukade,MALE,27,GENERAL,BARESP,Air Conditioner,1078,5,1083,1909574
Maharashtra,Madha,Adv. Vijayrao More,MALE,78,GENERAL,VBA,Key,51349,183,51532,1909574
Maharashtra,Madha,Shahajahan Paigambar Shaikh,MALE,47,GENERAL,BAHUMP,Whistle,4811,3,4814,1909574
Maharashtra,Madha,Sunil Gunda Jadhav,MALE,37,GENERAL,BMUP,Cot,2017,7,2024,1909574
Maharashtra,Madha,Ajinath Laxman Kevate,MALE,46,GENERAL,IND,Table,1510,2,1512,1909574
Maharashtra,Madha,Ajinkya Aakaram Salunkhe,MALE,27,GENERAL,IND,Lady Purse,1736,4,1740,1909574
Maharashtra,Madha,Annaso Sukhadev Maske,MALE,53,SC,IND,Battery Torch,3222,0,3222,1909574
Maharashtra,Madha,Aware Siddheshwar Bharat,MALE,27,GENERAL,IND,Matchbox,1910,1,1911,1909574
Maharashtra,Madha,Dattatrya Bhanudas Khatke Alias Bandunana Khatke,MALE,44,GENERAL,IND,Tractor Chalata Kisan,2399,0,2399,1909574
Maharashtra,Madha,Dilip Ramchandra Jadhav,MALE,50,GENERAL,IND,Frock,1935,0,1935,1909574
Maharashtra,Madha,Daulat Umaji Shitole,MALE,43,GENERAL,IND,Tent,12859,10,12869,1909574
Maharashtra,Madha,Nandu Sambhaji More,MALE,46,SC,IND,HOCKEY & BALL,2211,3,2214,1909574
Maharashtra,Madha,Mohan Vishnu Raut,MALE,35,GENERAL,IND,Truck,973,0,973,1909574
Maharashtra,Madha,Ramdas Mane,MALE,58,GENERAL,IND,Pen Nib with Seven Rays,3010,6,3016,1909574
Maharashtra,Madha,Rohit More,MALE,37,GENERAL,IND,Television,1118,1,1119,1909574
Maharashtra,Madha,Vijayraj Balasaheb Mane Deshmukh,MALE,27,GENERAL,IND,Bat,661,1,662,1909574
Maharashtra,Madha,Adv. Vijayanand Shankarrao Shinde,MALE,62,GENERAL,IND,Diesel Pump,626,3,629,1909574
Maharashtra,Madha,Vishvambhar Narayan Kashid,MALE,65,GENERAL,IND,Tiller,1156,1,1157,1909574
Maharashtra,Madha,Adv. Sachin Bhaskar Jore,MALE,36,GENERAL,IND,Auto- Rickshaw,752,0,752,1909574
Maharashtra,Madha,Sachin Dnyaneshwar Padalkar,MALE,30,GENERAL,IND,Ganna Kisan,1191,6,1197,1909574
Maharashtra,Madha,Savita Ankush Aiwle,FEMALE,40,GENERAL,IND,Almirah,1445,6,1451,1909574
Maharashtra,Madha,Santosh Balasaheb Bichukale,MALE,33,GENERAL,IND,Helicopter,1418,0,1418,1909574
Maharashtra,Madha,Sandip Janaradhan Kharat,MALE,39,SC,IND,Ring,5002,2,5004,1909574
Maharashtra,Madha,Sandip Vitthal Pol,MALE,46,GENERAL,IND,CHAPATI ROLLER,1517,7,1524,1909574
Maharashtra,Madha,Nota,NULL,NULL,NULL,NOTA,NULL,3642,24,3666,1909574
Maharashtra,Sangli,Shankar (dada) Mane,MALE,31,SC,BSP,Elephant,5418,58,5476,1809109
Maharashtra,Sangli,Sanjaykaka Patil,MALE,54,GENERAL,BJP,Lotus,503615,5380,508995,1809109
Maharashtra,Sangli,Anand Shankar Nalage (patil),MALE,50,GENERAL,BALP,Plate Containing Food,7192,21,7213,1809109
Maharashtra,Sangli,Gopichand Kundlik Padalkar,MALE,36,GENERAL,VBA,Cup & Saucer,297349,2885,300234,1809109
Maharashtra,Sangli,Dr. Rajendra Namdev Kavthekar,MALE,43,SC,BMUP,Cot,3572,14,3586,1809109
Maharashtra,Sangli,Vishal Prakashbapu Patil,MALE,38,GENERAL,SWP,Bat,342016,2627,344643,1809109
Maharashtra,Sangli,Abhijit Wamanrao Awade Bichukle,MALE,43,SC,IND,Television,2337,5,2342,1809109
Maharashtra,Sangli,Adhikrao Sampat Channe,MALE,39,GENERAL,IND,Gas Stove,1321,2,1323,1809109
Maharashtra,Sangli,Dattatray Pandit Patil,MALE,47,GENERAL,IND,Bicycle Pump,1274,2,1276,1809109
Maharashtra,Sangli,Narayan Chandar Mulik,MALE,45,GENERAL,IND,Helicopter,2682,3,2685,1809109
Maharashtra,Sangli,Bhaktraj Raghunath Thigale,MALE,54,GENERAL,IND,Table,1864,6,1870,1809109
Maharashtra,Sangli,Himmat Pandurang Koli,MALE,47,GENERAL,IND,Whistle,3690,40,3730,1809109
Maharashtra,Sangli,Nota,NULL,NULL,NULL,NOTA,NULL,6493,92,6585,1809109
Maharashtra,Satara,Anand Ramesh Thorawade,MALE,39,SC,BSP,Elephant,6826,137,6963,1848489
Maharashtra,Satara,Shrimant Chh. Udayanraje Pratapsinhmaharaj Bhonsle,MALE,53,GENERAL,NCP,Clock,576078,2948,579026,1848489
Maharashtra,Satara,Narendra Annasaheb Patil,MALE,44,GENERAL,SHS,Bow and Arrow,449661,2837,452498,1848489
Maharashtra,Satara,Dilip Shrirang Jagtap,MALE,48,SC,BARESP,Air Conditioner,5036,19,5055,1848489
Maharashtra,Satara,Sahadeo Kerappa Aiwale,MALE,63,SC,VBA,Cup & Saucer,40563,110,40673,1848489
Maharashtra,Satara,Abhijit Wamanrao Bichukale,MALE,43,SC,IND,Television,2399,13,2412,1848489
Maharashtra,Satara,Punjabrao Mahadev Patil (talgaonkar),MALE,53,GENERAL,IND,Plate Containing Food,5128,13,5141,1848489
Maharashtra,Satara,Shailendra Ramakant Veer,MALE,44,GENERAL,IND,Walking Stick,5830,16,5846,1848489
Maharashtra,Satara,Sagar Sharad Bhise,MALE,31,SC,IND,Whistle,8572,21,8593,1848489
Maharashtra,Satara,Nota,NULL,NULL,NULL,NOTA,NULL,9167,60,9227,1848489
Maharashtra,Ratnagiri - Sindhudurg,Kishor Sidu Varak,MALE,29,GENERAL,BSP,Elephant,6822,46,6868,1455577
Maharashtra,Ratnagiri - Sindhudurg,Navinchandra Bhalchandra Bandivadekar,MALE,62,GENERAL,INC,Hand,63013,286,63299,1455577
Maharashtra,Ratnagiri - Sindhudurg,Vinayak Raut,MALE,65,GENERAL,SHS,Bow and Arrow,456013,2009,458022,1455577
Maharashtra,Ratnagiri - Sindhudurg,Nilesh Narayan Rane,MALE,38,GENERAL,MSHP,Refrigerator,278626,1074,279700,1455577
Maharashtra,Ratnagiri - Sindhudurg,Bhikuram Kashiram Palkar,MALE,63,SC,BMUP,Cot,5895,9,5904,1455577
Maharashtra,Ratnagiri - Sindhudurg,Maruti Ramchandra Joshi,MALE,74,GENERAL,VBA,Whistle,30639,243,30882,1455577
Maharashtra,Ratnagiri - Sindhudurg,Rajesh Dilipkumar Jadhav,MALE,32,SC,BARESP,Air Conditioner,9563,2,9565,1455577
Maharashtra,Ratnagiri - Sindhudurg,Adv. Sanjay Sharad Gangnaik,MALE,51,GENERAL,SMFB,Crane,2133,1,2134,1455577
Maharashtra,Ratnagiri - Sindhudurg,Amberkar Pandharinath Vidyadhar,MALE,39,GENERAL,IND,Gas Cylinder,3252,5,3257,1455577
Maharashtra,Ratnagiri - Sindhudurg,Narayan Dasharath Gavas,MALE,41,GENERAL,IND,Jackfruit,5629,4,5633,1455577
Maharashtra,Ratnagiri - Sindhudurg,Nilesh Bhikaji Bhatade,MALE,28,GENERAL,IND,Almirah,17667,1,17668,1455577
Maharashtra,Ratnagiri - Sindhudurg,Vinayak Lavu Raut,MALE,47,GENERAL,IND,Trumpet,4388,5,4393,1455577
Maharashtra,Ratnagiri - Sindhudurg,Nota,NULL,NULL,NULL,NOTA,NULL,13715,62,13777,1455577
Maharashtra,Kolhapur,Dundappa Kundappa Shrikant Sir,MALE,68,SC,BSP,Elephant,4965,69,5034,1880496
Maharashtra,Kolhapur,Dhananjay Mahadik,MALE,47,GENERAL,NCP,Clock,476820,1697,478517,1880496
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,MALE,54,GENERAL,SHS,Bow and Arrow,745675,3410,749085,1880496
Maharashtra,Kolhapur,Dr. Aruna Mohan Mali,FEMALE,37,GENERAL,VBA,Cup & Saucer,63251,188,63439,1880496
Maharashtra,Kolhapur,Kisan Keraba Katkar,MALE,64,GENERAL,BALP,Plate Containing Food,1899,3,1902,1880496
Maharashtra,Kolhapur,Dayanand Maruti Kamble,MALE,37,SC,BARESP,Air Conditioner,1560,10,1570,1880496
Maharashtra,Kolhapur,Nagratna Siddharth,MALE,48,SC,BMUP,Cot,1417,4,1421,1880496
Maharashtra,Kolhapur,Paresh Dattatray Bhosale,MALE,38,GENERAL,IND,Gas Cylinder,1088,4,1092,1880496
Maharashtra,Kolhapur,Bajirao Sadashiv Naik,MALE,39,SC,IND,Helicopter,2051,4,2055,1880496
Maharashtra,Kolhapur,Mane Arvind Bhiva,MALE,51,SC,IND,Pen Nib with Seven Rays,2119,3,2122,1880496
Maharashtra,Kolhapur,Mulla Mushtak Ajij,MALE,47,GENERAL,IND,Whistle,3386,4,3390,1880496
Maharashtra,Kolhapur,Yuvraj Bhimrao Desai,MALE,35,GENERAL,IND,Almirah,1753,5,1758,1880496
Maharashtra,Kolhapur,Rajendra Balaso Koli (galatage),MALE,55,GENERAL,IND,Kettle,2589,8,2597,1880496
Maharashtra,Kolhapur,Sandeep Gundopant Sankpal,MALE,38,GENERAL,IND,Ring,5954,1,5955,1880496
Maharashtra,Kolhapur,Sandeep Bhairavnath Kogale,MALE,33,SC,IND,Bat,2222,2,2224,1880496
Maharashtra,Kolhapur,Nota,NULL,NULL,NULL,NOTA,NULL,8659,32,8691,1880496
Maharashtra,Hatkanangle,Ajay Prakash Kurane,MALE,44,SC,BSP,Elephant,4072,84,4156,1776555
Maharashtra,Hatkanangle,Dhairyasheel Sambhajirao Mane,MALE,38,GENERAL,SHS,Bow and Arrow,582776,3000,585776,1776555
Maharashtra,Hatkanangle,Aslam Badshahaji Sayyad,MALE,56,GENERAL,VBA,Cup & Saucer,123151,268,123419,1776555
Maharashtra,Hatkanangle,Prof. Dr. Prashant Gangawane,MALE,36,SC,BARESP,Air Conditioner,1735,9,1744,1776555
Maharashtra,Hatkanangle,Madan Vajir Sardar,MALE,39,SC,BMUP,Cot,1170,11,1181,1776555
Maharashtra,Hatkanangle,Raju Mujikrao Shetty,MALE,67,GENERAL,BAHUMP,Whistle,8086,17,8103,1776555
Maharashtra,Hatkanangle,Raju Anna Shetti,MALE,51,GENERAL,SWP,Bat,487276,2461,489737,1776555
Maharashtra,Hatkanangle,Anandrao Vasantrao Sarnaik (fouji Bapu),MALE,58,GENERAL,IND,Battery Torch,3300,16,3316,1776555
Maharashtra,Hatkanangle,Aitawade Vidyasagar Devappa,MALE,73,GENERAL,IND,Helicopter,1986,5,1991,1776555
Maharashtra,Hatkanangle,Kamble Vishwas Ananda,MALE,52,SC,IND,Gas Cylinder,1402,6,1408,1776555
Maharashtra,Hatkanangle,Kishor Rajaram Panhalkar,MALE,26,GENERAL,IND,CCTV Camera,1181,3,1184,1776555
Maharashtra,Hatkanangle,Dr. Nitin Udal Bhat,MALE,33,GENERAL,IND,COMPUTER,1011,0,1011,1776555
Maharashtra,Hatkanangle,Patil Raghunath Ramchandra,MALE,68,GENERAL,IND,Kettle,2819,1,2820,1776555
Maharashtra,Hatkanangle,Mahadev Jagannath Jagadale,MALE,35,GENERAL,IND,DIAMOND,3585,2,3587,1776555
Maharashtra,Hatkanangle,Vijay Bhagwan Chougule,MALE,42,GENERAL,IND,HOCKEY & BALL,5974,0,5974,1776555
Maharashtra,Hatkanangle,Sangramsinh Jaysingrao Gaikwad,MALE,61,GENERAL,IND,Pen Drive,8689,6,8695,1776555
Maharashtra,Hatkanangle,Sanjay Ghanshyam Agrawal,MALE,49,GENERAL,IND,Auto- Rickshaw,1000,1,1001,1776555
Maharashtra,Hatkanangle,Nota,NULL,NULL,NULL,NOTA,NULL,7043,65,7108,1776555
Manipur,Inner Manipur,Oinam Nabakishore Singh,MALE,59,GENERAL,INC,Hand,244972,905,245877,937464
Manipur,Inner Manipur,Moirangthem Nara Singh,MALE,69,GENERAL,CPI,Ears of Corn And Sickle,133093,720,133813,937464
Manipur,Inner Manipur,Dr Rajkumar Ranjan Singh,MALE,67,GENERAL,BJP,Lotus,261802,1830,263632,937464
Manipur,Inner Manipur,R.k. Anand,MALE,59,GENERAL,NEINDP,Walking Stick,24938,72,25010,937464
Manipur,Inner Manipur,Oinam Jugindro Singh,MALE,68,GENERAL,MPEP,Bicycle,1755,28,1783,937464
Manipur,Inner Manipur,Dr. G. Tonsana Sharma,MALE,69,GENERAL,MDPF,Battery Torch,1245,11,1256,937464
Manipur,Inner Manipur,Senjam Nandeshwore Singh,MALE,60,GENERAL,RJSNP,Coat,739,8,747,937464
Manipur,Inner Manipur,Md. Iliyash Khan,MALE,34,GENERAL,IND,Auto- Rickshaw,468,24,492,937464
Manipur,Inner Manipur,M. Totomshana Nongshaba,MALE,40,GENERAL,IND,Helicopter,960,13,973,937464
Manipur,Inner Manipur,Rajkumar Somendro Singh (kaiku),MALE,40,GENERAL,IND,SHIP,80566,1068,81634,937464
Manipur,Inner Manipur,Wahengbam Pabitra Singh,MALE,35,GENERAL,IND,Ganna Kisan,1465,5,1470,937464
Manipur,Inner Manipur,Nota,NULL,NULL,NULL,NOTA,NULL,2570,44,2614,937464
Manipur,Outer Manipur,Angam Karung Kom,MALE,63,ST,NCP,Clock,2145,407,2552,1022099
Manipur,Outer Manipur,K. James,MALE,56,ST,INC,Hand,151103,1407,152510,1022099
